,UniqueTowID,Survey,TowNum,Region,Stratum,Grid_ID,Common_name,Scientific_name,NumberCaught,catch_sum,Weight,weight_sum,Catch_Weight_Type,Catch_Weight_Unit,Subsample_Weight,Male_weights,female_weights,station_code,Start_Date,End_Date,start_lat,start_lon,end_lat,end_lon,start_depth,end_depth,avg_depth,Tow_Time,Tow_LengthNM,Catch_seq,Tow_Time_Exp,Std_dur,EXP_Catch,EXP_Weight,Year,Water_Temp_DegC,Salinity_psu
2431,3677947,FL15,25,2,3,274,lobster american,Homarus americanus,241,241,45.17,45.17,WH,KG,#N/A,22.72,22.45,R,10/7/2015 4:00:00,10/7/2015 4:00:00,43.72273,-69.5511,43.73182,-69.55128,50.2,52.4,#N/A,14,0.5643,7005552,1.428571429,20,344.2857143,64.52857143,2015,9.6,32.71
2432,3677948,FL15,26,2,4,553,lobster american,Homarus americanus,1,1,0.86,0.86,WH,KG,#N/A,#N/A,0.86,R,10/7/2015 4:00:00,10/7/2015 4:00:00,43.61318,-69.41572,43.59793,-69.41162,80.3,77.5,#N/A,20,0.8565,7005571,1,20,1,0.86,2015,7.9,32.96
2433,3677949,FL15,27,2,4,578,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/7/2015 4:00:00,10/7/2015 4:00:00,43.58752,-69.55592,43.57383,-69.55858,77.3,76.8,#N/A,20,0.8463,#N/A,1,20,0,0,2015,7.8,33.3
2434,3677950,FL15,28,2,4,627,lobster american,Homarus americanus,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,R,10/7/2015 4:00:00,10/7/2015 4:00:00,43.55497,-69.62072,43.56863,-69.62348,78.9,73.2,#N/A,20,0.8441,#N/A,1,20,0,0,2015,7.7,33.25
2435,3677951,FL15,29,2,1,136,lobster american,Homarus americanus,547,547,61.68,61.68,WH,KG,#N/A,30.35,31.33,R,10/8/2015 4:00:00,10/8/2015 4:00:00,43.7881,-69.6183,43.80022,-69.6249,21.8,20,#N/A,19,0.7958,7005633,1.052631579,20,575.7894737,64.92631579,2015,11.1,32.32
2436,3677952,FL15,30,2,1,266,lobster american,Homarus americanus,756,769,165.23,171.22,WH,KG,#N/A,83.33,81.9,R,10/8/2015 4:00:00,10/8/2015 4:00:00,43.71432,-69.73897,43.72428,-69.73968,17.5,14.3,#N/A,15,0.6084,7005651,1.333333333,20,1008,220.3066667,2015,11.9,32.33
2437,3677952,FL15,30,2,1,266,lobster american,Homarus americanus,13,#N/A,5.99,#N/A,WH,KG,#N/A,#N/A,5.99,R,10/8/2015 4:00:00,10/8/2015 4:00:00,43.71432,-69.73897,43.72428,-69.73968,17.5,14.3,#N/A,15,0.6084,7005765,1.333333333,20,17.33333333,7.986666667,2015,11.9,32.33
2438,3677953,FL15,31,2,1,192,lobster american,Homarus americanus,3,501,1.45,103.06,WH,KG,#N/A,#N/A,1.45,R,10/8/2015 4:00:00,10/8/2015 4:00:00,43.7471,-69.73915,43.75997,-69.73813,10,8.7,#N/A,20,0.7968,7005766,1,20,3,1.45,2015,12.9,31.9
2439,3677953,FL15,31,2,1,192,lobster american,Homarus americanus,498,#N/A,101.61,#N/A,WH,KG,#N/A,58.48,43.13,R,10/8/2015 4:00:00,10/8/2015 4:00:00,43.7471,-69.73915,43.75997,-69.73813,10,8.7,#N/A,20,0.7968,7005674,1,20,498,101.61,2015,12.9,31.9
2440,3677954,FL15,32,2,2,308,lobster american,Homarus americanus,1,322,0.56,73.54,WH,KG,#N/A,#N/A,0.56,NR,10/8/2015 4:00:00,10/8/2015 4:00:00,43.69937,-69.68463,43.7105,-69.67598,37.4,30.2,#N/A,19,0.7767,7003346,1.052631579,20,1.052631579,0.589473684,2015,11,32.57
2441,3677954,FL15,32,2,2,308,lobster american,Homarus americanus,321,#N/A,72.98,#N/A,WH,KG,#N/A,34.07,38.91,NR,10/8/2015 4:00:00,10/8/2015 4:00:00,43.69937,-69.68463,43.7105,-69.67598,37.4,30.2,#N/A,19,0.7767,7005694,1.052631579,20,337.8947368,76.82105263,2015,11,32.57
2442,3677955,FL15,33,2,2,230,lobster american,Homarus americanus,427,427,75.09,75.09,WH,KG,#N/A,36.51,38.58,R,10/8/2015 4:00:00,10/8/2015 4:00:00,43.73298,-69.69993,43.7196,-69.69508,31.7,34.6,#N/A,20,0.8482,7005713,1,20,427,75.09,2015,10.8,32.58
2443,3677956,FL15,34,2,3,119,lobster american,Homarus americanus,522,522,73.28,73.28,WH,KG,#N/A,39.09,34.19,R,10/9/2015 4:00:00,10/9/2015 4:00:00,43.80708,-69.49535,43.8175,-69.483,42.7,39,#N/A,20,0.8381,7005732,1,20,522,73.28,2015,9.3,32.68
2444,3677957,FL15,35,2,3,244,lobster american,Homarus americanus,329,329,70.62,70.62,WH,KG,#N/A,35.01,35.61,R,10/9/2015 4:00:00,10/9/2015 4:00:00,43.74015,-69.34357,43.75243,-69.34727,52.1,49.5,#N/A,20,0.7928,7005748,1,20,329,70.62,2015,10.8,32.89
2445,3677958,FL15,36,3,3,541,lobster american,Homarus americanus,518,518,96.32,96.32,WH,KG,#N/A,48.12,48.2,R,10/12/2015 4:00:00,10/12/2015 4:00:00,43.7692,-69.21598,43.78013,-69.22703,47.5,47.5,#N/A,20,0.8311,7041100,1,20,518,96.32,2015,10.6,33.01
2446,3677959,FL15,37,3,3,460,lobster american,Homarus americanus,872,872,164.55,164.55,WH,KG,#N/A,77.43,87.12,R,10/12/2015 4:00:00,10/12/2015 4:00:00,43.80813,-69.11517,43.82155,-69.11692,44.3,40,#N/A,20,0.8267,7041121,1,20,872,164.55,2015,10.6,32.84
2447,3677960,FL15,38,3,3,463,lobster american,Homarus americanus,778,778,168.23,168.23,WH,KG,#N/A,80.99,87.24,R,10/12/2015 4:00:00,10/12/2015 4:00:00,43.81598,-69.06687,43.8261,-69.05482,45,39.8,#N/A,20,0.8152,7041138,1,20,778,168.23,2015,10.9,32.96
2448,3677961,FL15,39,3,2,390,lobster american,Homarus americanus,1325,1325,212.87,212.87,WH,KG,#N/A,96.4,116.47,R,10/12/2015 4:00:00,10/12/2015 4:00:00,43.8726,-69.07715,43.86023,-69.08102,32.9,35,#N/A,20,0.8201,7041158,1,20,1325,212.87,2015,10.9,32.94
2449,3677962,FL15,40,3,1,300,lobster american,Homarus americanus,968,968,175.15,175.15,WH,KG,#N/A,91.94,83.21,R,10/12/2015 4:00:00,10/12/2015 4:00:00,43.93213,-69.128,43.94342,-69.11757,18.9,23.1,#N/A,20,0.848,7041174,1,20,968,175.15,2015,11.6,32.57
2450,3677963,FL15,41,3,2,116,lobster american,Homarus americanus,439,439,110.19,110.19,WH,KG,#N/A,64.58,45.61,R,10/13/2015 4:00:00,10/13/2015 4:00:00,44.1768,-68.93932,44.18948,-68.93277,29.9,28,#N/A,20,0.8589,7041194,1,20,439,110.19,2015,12.4,32.09
2451,3677964,FL15,42,3,1,37,lobster american,Homarus americanus,46,46,19.39,19.39,WH,KG,#N/A,12.48,6.91,R,10/13/2015 4:00:00,10/13/2015 4:00:00,44.26823,-68.85942,44.28067,-68.85277,14.4,15.1,#N/A,20,0.831,7041212,1,20,46,19.39,2015,12.5,32.29
2452,3677965,FL15,43,3,1,9,lobster american,Homarus americanus,172,172,42.31,42.31,WH,KG,#N/A,27.79,14.52,R,10/13/2015 4:00:00,10/13/2015 4:00:00,44.31595,-68.92048,44.30987,-68.93125,11.7,11.1,#N/A,15,0.6205,7041228,1.333333333,20,229.3333333,56.41333333,2015,12.7,32.12
2453,3677966,FL15,44,3,1,71,lobster american,Homarus americanus,1,563,0.44,150.38,WH,KG,#N/A,#N/A,0.44,R,10/13/2015 4:00:00,10/13/2015 4:00:00,44.2263,-69.03887,44.21702,-69.04,7,7.5,#N/A,15,0.5715,7044217,1.333333333,20,1.333333333,0.586666667,2015,12.9,31.88
2454,3677966,FL15,44,3,1,71,lobster american,Homarus americanus,562,#N/A,149.94,#N/A,WH,KG,#N/A,97,52.94,R,10/13/2015 4:00:00,10/13/2015 4:00:00,44.2263,-69.03887,44.21702,-69.04,7,7.5,#N/A,15,0.5715,7041240,1.333333333,20,749.3333333,199.92,2015,12.9,31.88
2455,3677967,FL15,45,3,1,151,lobster american,Homarus americanus,1,446,0.39,81.62,WH,KG,#N/A,#N/A,0.39,R,10/13/2015 4:00:00,10/13/2015 4:00:00,44.12993,-69.05502,44.11822,-69.0558,17.9,17.6,#N/A,18,0.7265,7044218,1.111111111,20,1.111111111,0.433333333,2015,12.5,32.04
2456,3677967,FL15,45,3,1,151,lobster american,Homarus americanus,445,#N/A,81.23,#N/A,WH,KG,#N/A,45.38,35.85,R,10/13/2015 4:00:00,10/13/2015 4:00:00,44.12993,-69.05502,44.11822,-69.0558,17.9,17.6,#N/A,18,0.7265,7041261,1.111111111,20,494.4444444,90.25555556,2015,12.5,32.04
2457,3677968,FL15,46,3,4,775,lobster american,Homarus americanus,5,5,2.34,2.34,WH,KG,#N/A,0.22,2.12,R,10/14/2015 4:00:00,10/14/2015 4:00:00,43.58218,-69.0424,43.57187,-69.03148,72.3,71.6,#N/A,20,0.8333,7041281,1,20,5,2.34,2015,9.7,32.94
2458,3677969,FL15,47,3,4,785,lobster american,Homarus americanus,1,1,0.17,0.17,WH,KG,#N/A,0.17,#N/A,R,10/14/2015 4:00:00,10/14/2015 4:00:00,43.5497,-69.07025,43.55893,-69.08375,74.9,75.4,#N/A,20,0.8423,7041299,1,20,1,0.17,2015,8.7,33.39
2459,3677970,FL15,48,3,4,741,lobster american,Homarus americanus,4,4,1.73,1.73,WH,KG,#N/A,0.23,1.5,RA,10/14/2015 4:00:00,10/14/2015 4:00:00,43.60442,-69.06742,43.60873,-69.05048,68,75.3,#N/A,20,0.8121,7041317,1,20,4,1.73,2015,9.8,33.43
2460,3677971,FL15,49,3,3,312,lobster american,Homarus americanus,917,917,193.05,193.05,WH,KG,#N/A,93.77,99.28,R,10/15/2015 4:00:00,10/15/2015 4:00:00,43.93615,-68.77343,43.93028,-68.78843,44.1,43.7,#N/A,20,0.7852,7041336,1,20,917,193.05,2015,11.9,33.08
2461,3677972,FL15,50,3,3,555,lobster american,Homarus americanus,285,286,89.05,89.92,WH,KG,#N/A,42.91,46.14,R,10/15/2015 4:00:00,10/15/2015 4:00:00,43.76653,-68.7835,43.77207,-68.79387,54.6,58.2,#N/A,15,0.5996,7041356,1.333333333,20,380,118.7333333,2015,10.7,38.78
2462,3677972,FL15,50,3,3,555,lobster american,Homarus americanus,1,#N/A,0.87,#N/A,WH,KG,#N/A,#N/A,0.87,R,10/15/2015 4:00:00,10/15/2015 4:00:00,43.76653,-68.7835,43.77207,-68.79387,54.6,58.2,#N/A,15,0.5996,7044225,1.333333333,20,1.333333333,1.16,2015,10.7,38.78
2463,3677973,FL15,51,3,3,360,lobster american,Homarus americanus,559,559,113.03,113.03,WH,KG,#N/A,56.61,56.42,NR,10/15/2015 4:00:00,10/15/2015 4:00:00,43.91283,-68.75557,43.90027,-68.76113,50.4,47.5,#N/A,20,0.8479,7041377,1,20,559,113.03,2015,11.8,33.1
2464,3677974,FL15,52,3,2,248,lobster american,Homarus americanus,1,832,1.21,145.46,WH,KG,#N/A,#N/A,1.21,R,10/16/2015 4:00:00,10/16/2015 4:00:00,43.98758,-68.75225,43.99062,-68.73975,36.3,43.1,#N/A,15,0.6442,7044227,1.333333333,20,1.333333333,1.613333333,2015,12,33.11
2465,3677974,FL15,52,3,2,248,lobster american,Homarus americanus,831,#N/A,144.25,#N/A,WH,KG,#N/A,70.24,74.01,R,10/16/2015 4:00:00,10/16/2015 4:00:00,43.98758,-68.75225,43.99062,-68.73975,36.3,43.1,#N/A,15,0.6442,7041392,1.333333333,20,1108,192.3333333,2015,12,33.11
2466,3677975,FL15,53,3,2,122,lobster american,Homarus americanus,456,456,95.56,95.56,WH,KG,#N/A,52.35,43.21,NR,10/16/2015 4:00:00,10/16/2015 4:00:00,44.16527,-68.76067,44.17308,-68.75383,29.5,32.5,#N/A,13,0.5687,7041411,1.538461538,20,701.5384615,147.0153846,2015,12.5,32.14
2467,3677976,FL15,54,3,1,120,lobster american,Homarus americanus,87,87,19.86,19.86,WH,KG,#N/A,13.64,6.22,R,10/16/2015 4:00:00,10/16/2015 4:00:00,44.15997,-68.79008,44.17283,-68.79497,11.8,8.2,#N/A,20,0.8248,7041424,1,20,87,19.86,2015,12.6,31.62
2468,3677977,FL15,55,4,4,698,lobster american,Homarus americanus,52,52,29.49,29.49,WH,KG,#N/A,11.48,18.01,R,10/19/2015 4:00:00,10/19/2015 4:00:00,43.86558,-68.49002,43.85362,-68.49858,69.2,68.4,#N/A,20,0.8187,7060986,1,20,52,29.49,2015,10,31.2
2469,3677978,FL15,56,4,4,691,lobster american,Homarus americanus,24,24,14.8,14.8,WH,KG,#N/A,5.26,9.54,R,10/19/2015 4:00:00,10/19/2015 4:00:00,43.85985,-68.41665,43.8705,-68.40705,68.7,68.8,#N/A,20,0.7945,7061003,1,20,24,14.8,2015,9.6,33.08
2470,3677979,FL15,57,4,4,658,lobster american,Homarus americanus,79,79,38.99,38.99,WH,KG,#N/A,12.88,26.11,R,10/19/2015 4:00:00,10/19/2015 4:00:00,43.90125,-68.41797,43.8906,-68.43007,60.6,60.5,#N/A,20,0.8254,7061021,1,20,79,38.99,2015,10.2,33.69
2471,3677980,FL15,58,4,1,35,lobster american,Homarus americanus,1,9,0.53,2.49,WH,KG,#N/A,#N/A,0.53,R,10/20/2015 4:00:00,10/20/2015 4:00:00,44.37607,-68.53143,44.36228,-68.53127,15.2,17.2,#N/A,20,0.8292,7061636,1,20,1,0.53,2015,12.2,32.08
2472,3677980,FL15,58,4,1,35,lobster american,Homarus americanus,8,#N/A,1.96,#N/A,WH,KG,#N/A,1.58,0.38,R,10/20/2015 4:00:00,10/20/2015 4:00:00,44.37607,-68.53143,44.36228,-68.53127,15.2,17.2,#N/A,20,0.8292,7061032,1,20,8,1.96,2015,12.2,32.08
2473,3677981,FL15,59,4,1,48,lobster american,Homarus americanus,25,25,7.64,7.64,WH,KG,#N/A,6.66,0.98,R,10/20/2015 4:00:00,10/20/2015 4:00:00,44.3571,-68.45653,44.36923,-68.44753,16.6,14.9,#N/A,20,0.8357,7061046,1,20,25,7.64,2015,12.5,32.28
2474,3677982,FL15,60,4,1,28,lobster american,Homarus americanus,5,5,3.68,3.68,WH,KG,#N/A,0.5,3.18,R,10/20/2015 4:00:00,10/20/2015 4:00:00,44.38297,-68.41975,44.39108,-68.40483,13.4,11.4,#N/A,20,0.8105,7061059,1,20,5,3.68,2015,12.3,31.87
2475,3677983,FL15,61,4,4,506,lobster american,Homarus americanus,36,36,23.09,23.09,WH,KG,#N/A,7.82,15.27,R,10/21/2015 4:00:00,10/21/2015 4:00:00,44.01885,-68.03863,44.00475,-68.03813,85.2,89.2,#N/A,20,0.8574,7061079,1,20,36,23.09,2015,8.9,33.92
2476,3677984,FL15,62,4,3,414,lobster american,Homarus americanus,261,261,74.53,74.53,WH,KG,#N/A,28.89,45.64,R,10/21/2015 4:00:00,10/21/2015 4:00:00,44.06005,-68.12505,44.07305,-68.11797,54,54.8,#N/A,20,0.8488,7061104,1,20,261,74.53,2015,10.5,33.45
2477,3677985,FL15,63,4,3,223,lobster american,Homarus americanus,2,436,3.25,98.16,WH,KG,#N/A,#N/A,3.25,NR,10/22/2015 4:00:00,10/22/2015 4:00:00,44.17703,-68.04043,44.18912,-68.0358,47,45,#N/A,20,0.8338,7061639,1,20,2,3.25,2015,11.5,33.28
2478,3677985,FL15,63,4,3,223,lobster american,Homarus americanus,434,#N/A,94.91,#N/A,WH,KG,#N/A,45.63,49.28,NR,10/22/2015 4:00:00,10/22/2015 4:00:00,44.17703,-68.04043,44.18912,-68.0358,47,45,#N/A,20,0.8338,7061127,1,20,434,94.91,2015,11.5,33.28
2479,3677986,FL15,64,4,3,247,lobster american,Homarus americanus,483,485,134.25,136.15,WH,KG,#N/A,60.66,73.59,R,10/22/2015 4:00:00,10/22/2015 4:00:00,44.17253,-68.00598,44.18517,-68.00675,48.7,44.2,#N/A,20,0.7953,7061151,1,20,483,134.25,2015,11.5,33.27
2480,3677986,FL15,64,4,3,247,lobster american,Homarus americanus,2,#N/A,1.9,#N/A,WH,KG,#N/A,#N/A,1.9,R,10/22/2015 4:00:00,10/22/2015 4:00:00,44.17253,-68.00598,44.18517,-68.00675,48.7,44.2,#N/A,20,0.7953,7061640,1,20,2,1.9,2015,11.5,33.27
2481,3677987,FL15,65,4,3,228,lobster american,Homarus americanus,144,144,38.08,38.08,WH,KG,#N/A,19.27,18.81,R,10/22/2015 4:00:00,10/22/2015 4:00:00,44.18487,-67.91895,44.17908,-67.92143,44.9,45.4,#N/A,11,0.3837,7061169,1.818181818,20,261.8181818,69.23636364,2015,11.2,33.47
2482,3677988,FL15,66,4,3,137,lobster american,Homarus americanus,1483,1485,314.24,316.12,WH,KG,78.48,157.05,157.19,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.27085,-68.13278,44.25795,-68.1334,35.5,36.1,#N/A,20,0.7634,7061191,1,20,1483,314.24,2015,11.5,33.1
2483,3677988,FL15,66,4,3,137,lobster american,Homarus americanus,2,#N/A,1.88,#N/A,WH,KG,#N/A,#N/A,1.88,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.27085,-68.13278,44.25795,-68.1334,35.5,36.1,#N/A,20,0.7634,7061641,1,20,2,1.88,2015,11.5,33.1
2484,3677989,FL15,67,4,2,88,lobster american,Homarus americanus,5,1357,2.74,283.02,WH,KG,#N/A,#N/A,2.74,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.30212,-68.0702,44.29528,-68.05373,32.3,33.5,#N/A,20,0.8281,7061642,1,20,5,2.74,2015,11.5,33.06
2485,3677989,FL15,67,4,2,88,lobster american,Homarus americanus,1352,#N/A,280.28,#N/A,WH,KG,62.67,130.21,150.07,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.30212,-68.0702,44.29528,-68.05373,32.3,33.5,#N/A,20,0.8281,7061211,1,20,1352,280.28,2015,11.5,33.06
2486,3677990,FL15,68,4,2,124,lobster american,Homarus americanus,4,730,3.22,144.11,WH,KG,#N/A,#N/A,3.22,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.26948,-68.0238,44.25585,-68.02562,35.6,36.2,#N/A,20,0.8377,7061643,1,20,4,3.22,2015,11.5,33.13
2487,3677990,FL15,68,4,2,124,lobster american,Homarus americanus,726,#N/A,140.89,#N/A,WH,KG,#N/A,66.8,74.09,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.26948,-68.0238,44.25585,-68.02562,35.6,36.2,#N/A,20,0.8377,7061233,1,20,726,140.89,2015,11.5,33.13
2488,3677991,FL15,69,4,2,59,lobster american,Homarus americanus,1446,1449,237.67,239.19,WH,KG,69.96,141.72,115.95,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.33487,-68.11618,44.34843,-68.11537,30.4,31.6,#N/A,20,0.8188,7061252,1,20,1446,237.67,2015,11.5,33.03
2489,3677991,FL15,69,4,2,59,lobster american,Homarus americanus,3,#N/A,1.52,#N/A,WH,KG,#N/A,#N/A,1.52,R,10/23/2015 4:00:00,10/23/2015 4:00:00,44.33487,-68.11618,44.34843,-68.11537,30.4,31.6,#N/A,20,0.8188,7061644,1,20,3,1.52,2015,11.5,33.03
2490,3677992,FL15,70,5,3,693,lobster american,Homarus americanus,427,437,110.24,119.49,WH,KG,#N/A,48.25,61.99,R,10/26/2015 4:00:00,10/26/2015 4:00:00,44.22,-67.91622,44.21297,-67.93332,42.4,42.6,#N/A,20,0.8608,7061276,1,20,427,110.24,2015,11.2,33.37
2491,3677992,FL15,70,5,3,693,lobster american,Homarus americanus,10,#N/A,9.25,#N/A,WH,KG,#N/A,#N/A,9.25,R,10/26/2015 4:00:00,10/26/2015 4:00:00,44.22,-67.91622,44.21297,-67.93332,42.4,42.6,#N/A,20,0.8608,7061645,1,20,10,9.25,2015,11.2,33.37
2492,3677993,FL15,71,5,1,257,lobster american,Homarus americanus,460,460,85.38,85.38,WH,KG,#N/A,48.35,37.03,R,10/26/2015 4:00:00,10/26/2015 4:00:00,44.46923,-67.79635,44.46032,-67.78753,14.6,18.3,#N/A,16,0.676,7061296,1.25,20,575,106.725,2015,11.1,32.83
2493,3677994,FL15,72,5,1,241,lobster american,Homarus americanus,45,45,9.09,9.09,WH,KG,#N/A,6.82,2.27,NR,10/26/2015 4:00:00,10/26/2015 4:00:00,44.50125,-67.70075,44.50935,-67.69298,5.5,7.3,#N/A,15,0.6238,7061310,1.333333333,20,60,12.12,2015,10.5,32.54
2494,3677995,FL15,73,5,3,523,lobster american,Homarus americanus,5,684,3.41,212.66,WH,KG,#N/A,#N/A,3.41,R,10/27/2015 4:00:00,10/27/2015 4:00:00,44.33673,-67.70512,44.3403,-67.69393,39.6,39.1,#N/A,13,0.533,7061646,1.538461538,20,7.692307692,5.246153846,2015,11.1,33.23
2495,3677995,FL15,73,5,3,523,lobster american,Homarus americanus,679,#N/A,209.25,#N/A,WH,KG,62.8,97.15,112.1,R,10/27/2015 4:00:00,10/27/2015 4:00:00,44.33673,-67.70512,44.3403,-67.69393,39.6,39.1,#N/A,13,0.533,7061332,1.538461538,20,1044.615385,321.9230769,2015,11.1,33.23
2496,3677996,FL15,74,5,4,661,lobster american,Homarus americanus,55,55,31.14,31.14,WH,KG,#N/A,13.02,18.12,R,10/27/2015 4:00:00,10/27/2015 4:00:00,44.25113,-67.69343,44.25722,-67.67893,63.5,60.2,#N/A,20,0.7373,7061351,1,20,55,31.14,2015,10.5,33.05
2497,3677997,FL15,75,5,4,718,lobster american,Homarus americanus,36,36,22.96,22.96,WH,KG,#N/A,7.18,15.78,R,10/27/2015 4:00:00,10/27/2015 4:00:00,44.20088,-67.74083,44.19255,-67.75733,70,78.3,#N/A,21,0.873,7061376,0.952380952,20,34.28571429,21.86666667,2015,10.6,33.83
2498,3677998,FL15,76,5,4,680,lobster american,Homarus americanus,63,63,37.15,37.15,WH,KG,#N/A,17.39,19.76,R,10/27/2015 4:00:00,10/27/2015 4:00:00,44.22733,-67.75467,44.2354,-67.74273,74.4,59.9,#N/A,20,0.7217,7061404,1,20,63,37.15,2015,10.5,33.88
2499,3677999,FL15,77,5,3,435,lobster american,Homarus americanus,350,350,81.59,81.59,WH,KG,#N/A,36.15,45.44,R,10/28/2015 4:00:00,10/28/2015 4:00:00,44.37913,-67.56573,44.38625,-67.55282,46.6,42,#N/A,17,0.7111,7061426,1.176470588,20,411.7647059,95.98823529,2015,11.1,32.97
2500,3678000,FL15,78,5,3,529,lobster american,Homarus americanus,2,144,3.14,48.61,WH,KG,#N/A,#N/A,3.14,R,10/28/2015 4:00:00,10/28/2015 4:00:00,44.32805,-67.56002,44.33028,-67.54715,49.4,49.9,#N/A,15,0.5803,7061649,1.333333333,20,2.666666667,4.186666667,2015,10.9,33.33
2501,3678000,FL15,78,5,3,529,lobster american,Homarus americanus,142,#N/A,45.47,#N/A,WH,KG,#N/A,19.09,26.38,R,10/28/2015 4:00:00,10/28/2015 4:00:00,44.32805,-67.56002,44.33028,-67.54715,49.4,49.9,#N/A,15,0.5803,7061449,1.333333333,20,189.3333333,60.62666667,2015,10.9,33.33
2502,3678001,FL15,79,5,3,527,lobster american,Homarus americanus,332,338,101.81,105.56,WH,KG,#N/A,54.4,47.41,R,10/28/2015 4:00:00,10/28/2015 4:00:00,44.33345,-67.62823,44.33717,-67.61577,42.8,46,#N/A,15,0.5945,7061468,1.333333333,20,442.6666667,135.7466667,2015,11.1,33.15
2503,3678001,FL15,79,5,3,527,lobster american,Homarus americanus,6,#N/A,3.75,#N/A,WH,KG,#N/A,#N/A,3.75,R,10/28/2015 4:00:00,10/28/2015 4:00:00,44.33345,-67.62823,44.33717,-67.61577,42.8,46,#N/A,15,0.5945,7061650,1.333333333,20,8,5,2015,11.1,33.15
2504,3678002,FL15,80,5,2,364,lobster american,Homarus americanus,259,259,45.47,45.47,WH,KG,#N/A,23.29,22.18,NR,10/28/2015 4:00:00,10/28/2015 4:00:00,44.41215,-67.58145,44.40845,-67.58985,36.8,35.9,#N/A,11,0.4314,7061484,1.818181818,20,470.9090909,82.67272727,2015,11,32.92
2505,3744827,SP16,1,1,3,542,lobster american,Homarus americanus,2,72,1.11,25.17,WH,KG,#N/A,#N/A,#N/A,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.98842,-70.49923,43.00085,-70.49145,49.8,50,#N/A,20,0.83,7116249,1,20,2,1.11,2016,5.3,32.41
2506,3744827,SP16,1,1,3,542,lobster american,Homarus americanus,70,#N/A,24.06,#N/A,WH,KG,#N/A,15.65,8.41,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.98842,-70.49923,43.00085,-70.49145,49.8,50,#N/A,20,0.83,7091200,1,20,70,24.06,2016,5.3,32.41
2507,3744828,SP16,2,1,3,603,lobster american,Homarus americanus,18,19,5.37,6.1,WH,KG,#N/A,1.28,4.09,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.94143,-70.45088,42.94327,-70.46953,57.3,54.1,#N/A,20,0.85,7091225,1,20,18,5.37,2016,5.4,32.6
2508,3744828,SP16,2,1,3,603,lobster american,Homarus americanus,1,#N/A,0.73,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.94143,-70.45088,42.94327,-70.46953,57.3,54.1,#N/A,20,0.85,7116253,1,20,1,0.73,2016,5.4,32.6
2509,3744829,SP16,3,1,2,575,lobster american,Homarus americanus,104,105,22.2,22.56,WH,KG,#N/A,10.64,11.56,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.95422,-70.64178,42.9464,-70.6567,26.4,24.9,#N/A,20,0.83,7091247,1,20,104,22.2,2016,5.4,32.14
2510,3744829,SP16,3,1,2,575,lobster american,Homarus americanus,1,#N/A,0.36,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.95422,-70.64178,42.9464,-70.6567,26.4,24.9,#N/A,20,0.83,7116254,1,20,1,0.36,2016,5.4,32.14
2511,3744830,SP16,4,1,1,555,lobster american,Homarus americanus,1,85,0.35,27.32,WH,KG,#N/A,#N/A,#N/A,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.98252,-70.64627,42.97455,-70.66242,13,15.6,#N/A,20,0.87,7116255,1,20,1,0.35,2016,6.1,31.72
2512,3744830,SP16,4,1,1,555,lobster american,Homarus americanus,84,#N/A,26.97,#N/A,WH,KG,#N/A,14.01,12.96,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.98252,-70.64627,42.97455,-70.66242,13,15.6,#N/A,20,0.87,7091262,1,20,84,26.97,2016,6.1,31.72
2513,3744831,SP16,5,1,1,591,lobster american,Homarus americanus,56,56,11.79,11.79,WH,KG,#N/A,7.81,3.98,R,5/2/2016 4:00:00,5/2/2016 4:00:00,42.93255,-70.74533,42.94402,-70.73552,15.6,12.7,#N/A,20,0.84,7091280,1,20,56,11.79,2016,5.6,31.99
2514,3744832,SP16,6,1,1,476,lobster american,Homarus americanus,47,47,12.62,12.62,WH,KG,#N/A,9.76,2.86,NR,5/2/2016 4:00:00,5/2/2016 4:00:00,43.0298,-70.69495,43.04222,-70.68752,9.6,9.6,#N/A,20,0.83,7091291,1,20,47,12.62,2016,6.4,31.44
2515,3744833,SP16,7,1,3,449,lobster american,Homarus americanus,81,81,21.69,21.69,WH,KG,#N/A,10.99,10.7,NR,5/3/2016 4:00:00,5/3/2016 4:00:00,43.0786,-70.48743,43.0688,-70.49902,40.1,38.7,#N/A,20,0.81,7091318,1,20,81,21.69,2016,5.2,32.46
